period,wallet_name,wallet_address,wallet_avatar,account_name,win,loss,pnl_usd,pnl_sol,telegram,twitter
7,dean bulla,J6p2MS1gjygk9Hod8vKUEfcuWqMwfAwqFJyJX7UC8p6b,https://cdn.kolscan.io/profiles/J6p2MS1gjygk9Hod8vKUEfcuWqMwfAwqFJyJX7UC8p6b.png,J6p2MS,8,1,"($5,560.1)",+31.20 Sol,,https://x.com/deanbulla
7,goob,9BkauJdFYUyBkNBZwV4mNNyfeVKhHvjULb7cL4gFQaLt,https://cdn.kolscan.io/profiles/9BkauJdFYUyBkNBZwV4mNNyfeVKhHvjULb7cL4gFQaLt.png,9BkauJ,56,30,"($5,229.0)",+29.34 Sol,https://t.me/goobscall,https://x.com/ifullclipp
7,Insentos,7SDs3PjT2mswKQ7Zo4FTucn9gJdtuW4jaacPA65BseHS,https://cdn.kolscan.io/profiles/7SDs3PjT2mswKQ7Zo4FTucn9gJdtuW4jaacPA65BseHS.png,7SDs3P,23,21,"($4,825.7)",+27.08 Sol,https://t.me/insentos,https://x.com/insentos
7,bandit,5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X,https://cdn.kolscan.io/profiles/5B79fMkcFeRTiwm7ehsZsFiKsC7m7n1Bgv9yLxPp9q2X.png,5B79fM,219,448,"($4,690.0)",+26.32 Sol,,https://x.com/bandeeeez
7,OGAntD,215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,https://cdn.kolscan.io/profiles/215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP.png,215nhc,42,74,"($4,141.4)",+23.24 Sol,,https://x.com/0GAntD
7,Daumen,8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,https://cdn.kolscan.io/profiles/8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5.png,8MaVa9,26,10,"($4,063.3)",+22.80 Sol,,https://x.com/daumeneth
7,Henn100x,FRbUNvGxYNC1eFngpn7AD3f14aKKTJVC6zSMtvj2dyCS,https://cdn.kolscan.io/profiles/FRbUNvGxYNC1eFngpn7AD3f14aKKTJVC6zSMtvj2dyCS.png,FRbUNv,250,528,"($4,048.9)",+22.72 Sol,,https://x.com/henn100x
7,Carti The Menace,3mPypxb7ViYEdLv4siFmESvY5w5ZKknwgmB4TPcZ77qe,https://cdn.kolscan.io/profiles/3mPypxb7ViYEdLv4siFmESvY5w5ZKknwgmB4TPcZ77qe.png,3mPypx,27,13,"($3,416.6)",+19.17 Sol,,https://x.com/CartiTheMenace
7,Dan176,J2B5fnm2DAAUAGa4EaegwQFoYaN6B5FerGA5sjtQoaGM,https://cdn.kolscan.io/profiles/J2B5fnm2DAAUAGa4EaegwQFoYaN6B5FerGA5sjtQoaGM.png,J2B5fn,15,14,"($2,919.0)",+16.38 Sol,https://t.me/DansCall,https://x.com/176Dan
7,JB,7dP8DmRka5rmQti4zEEDjdAyaQyvFsPkcXMjEKJucqCu,https://cdn.kolscan.io/profiles/7dP8DmRka5rmQti4zEEDjdAyaQyvFsPkcXMjEKJucqCu.png,7dP8Dm,19,9,"($2,429.3)",+13.63 Sol,,https://x.com/Jeetburner
7,Sully,Ebk5ATdfrCuKi27dHZaw5YYsfREEzvvU8xeBhMxQoex6,https://cdn.kolscan.io/profiles/Ebk5ATdfrCuKi27dHZaw5YYsfREEzvvU8xeBhMxQoex6.png,Ebk5AT,23,22,"($2,321.4)",+13.03 Sol,https://t.me/kitchenofsully,https://x.com/sullyfromDeets
7,Xelf,9Vk7pkBZ9KFJmzaPzNYjGedyz8qoKMQtnYyYi2AehNMT,https://cdn.kolscan.io/profiles/9Vk7pkBZ9KFJmzaPzNYjGedyz8qoKMQtnYyYi2AehNMT.png,9Vk7pk,23,13,"($2,089.0)",+11.72 Sol,https://t.me/xelfalpha,https://x.com/xelf_sol
7,Phineas.SOL,7KqmgKkDrAfZhLG7w57gYdkYhyLYE7mVck5MjkYRHaSG,https://cdn.kolscan.io/profiles/7KqmgKkDrAfZhLG7w57gYdkYhyLYE7mVck5MjkYRHaSG.png,7KqmgK,13,9,"($1,163.3)",+6.53 Sol,https://t.me/PhineasCabal,https://x.com/Phineas_Sol
7,decu,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,https://cdn.kolscan.io/profiles/4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9.png,4vw54B,4,7,"($1,134.7)",+6.37 Sol,https://t.me/DecusCalls,https://x.com/notdecu
7,shaka,4S8YBCt6hhi7Nr1NnKF6jF856LLN8JJFzD1a8nF5UuHA,https://cdn.kolscan.io/profiles/4S8YBCt6hhi7Nr1NnKF6jF856LLN8JJFzD1a8nF5UuHA.png,4S8YBC,38,142,($933.8),+5.24 Sol,https://t.me/shakasisland,https://x.com/solanashaka
7,0xWinged,HrCPnDvDgbpbFxKxer6Pw3qEcfAQQNNjb6aJNFWgTEng,https://cdn.kolscan.io/profiles/HrCPnDvDgbpbFxKxer6Pw3qEcfAQQNNjb6aJNFWgTEng.png,HrCPnD,16,19,($917.7),+5.15 Sol,,https://x.com/0xExorcized
7,Ethan Prosper,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,https://cdn.kolscan.io/profiles/sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT.png,sAdNbe,83,110,($772.1),+4.33 Sol,,https://x.com/pr6spr
7,Exy,8hKZKqCgZWxnvRz1XAvmbuzCAfqo5xFjH17vM2J2HTe1,https://cdn.kolscan.io/profiles/8hKZKqCgZWxnvRz1XAvmbuzCAfqo5xFjH17vM2J2HTe1.png,8hKZKq,3,2,($230.0),+1.29 Sol,,https://x.com/eth_exy
7,Letterbomb,BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,https://cdn.kolscan.io/profiles/BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr.png,BtMBMP,576,690,($167.8),+0.94 Sol,,https://x.com/ihateoop
7,Value & Time,3nvC8cSrEBqFEXZjUpKfwZMPk7xYdqcnoxmFBjXiizVX,https://cdn.kolscan.io/profiles/3nvC8cSrEBqFEXZjUpKfwZMPk7xYdqcnoxmFBjXiizVX.png,3nvC8c,13,12,($86.0),+0.48 Sol,,https://x.com/valueandtime
7,MoneyMaykah,3i8akM4xfSX9WKFB5bQ61fmiYkeKQEFqvdMEyu6pSEk9,https://cdn.kolscan.io/profiles/3i8akM4xfSX9WKFB5bQ61fmiYkeKQEFqvdMEyu6pSEk9.png,3i8akM,24,34,($67.1),+0.38 Sol,,https://x.com/moneymaykah_
7,Sabby,9K18MstUaXmSFSBoa9qDTqWTnYhTZqdgEhuKRTVRgh6g,https://cdn.kolscan.io/profiles/9K18MstUaXmSFSBoa9qDTqWTnYhTZqdgEhuKRTVRgh6g.png,9K18Ms,1,0,($5.4),+0.03 Sol,,https://x.com/sabby_eth
7,dingaling,9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,https://cdn.kolscan.io/profiles/9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa.png,9X5n5i,0,0,($0.0),+0.00 Sol,,https://x.com/dingalingts
7,Unipcs (aka 'Bonk Guy'),5M8ACGKEXG1ojKDTMH3sMqhTihTgHYMSsZc6W8i7QW3Y,https://cdn.kolscan.io/profiles/5M8ACGKEXG1ojKDTMH3sMqhTihTgHYMSsZc6W8i7QW3Y.png,5M8ACG,0,0,($0.0),+0.00 Sol,,https://x.com/theunipcs
7,Angi,AGnd5WTHMUbyK3kjjQPdQFM3TbWcuPTtkwBFWVUwiCLu,https://cdn.kolscan.io/profiles/AGnd5WTHMUbyK3kjjQPdQFM3TbWcuPTtkwBFWVUwiCLu.png,AGnd5W,0,0,($0.0),+0.00 Sol,https://t.me/angiscalls,https://x.com/angitradez
7,Hustler,HUS9ErdrDqpqQePbmfgJUTnDTE6eZ8ES62a25RihSK9U,https://cdn.kolscan.io/profiles/HUS9ErdrDqpqQePbmfgJUTnDTE6eZ8ES62a25RihSK9U.png,HUS9Er,0,0,($0.0),+0.00 Sol,https://t.me/hustlersalpha,https://x.com/JoeVargas
7,Lucas,B7FDzJnb7DLYH1A37tKEFss1RRSz5C7MYgTRRMaWzBqa,https://cdn.kolscan.io/profiles/B7FDzJnb7DLYH1A37tKEFss1RRSz5C7MYgTRRMaWzBqa.png,B7FDzJ,0,0,($0.0),+0.00 Sol,https://t.me/frontruncalls,https://x.com/LockedInLucas
7,Jordan,EAnB5151L8ejp3SM6haLgyv3snk6oqc8acKgWEg9T5J,https://cdn.kolscan.io/profiles/EAnB5151L8ejp3SM6haLgyv3snk6oqc8acKgWEg9T5J.png,EAnB51,0,0,($0.0),+0.00 Sol,,https://x.com/ohFrostyyy
7,ShockedJS,6m5sW6EAPAHncxnzapi1ZVJNRb9RZHQ3Bj7FD84X9rAF,https://cdn.kolscan.io/profiles/6m5sW6EAPAHncxnzapi1ZVJNRb9RZHQ3Bj7FD84X9rAF.png,6m5sW6,0,0,($0.0),+0.00 Sol,https://t.me/shockedjstrading,https://x.com/ShockedJS
7,mog,EzLywbxhxsAiNc7C9EY8fa9qZNUrMkayozWfHu7hbPJD,https://cdn.kolscan.io/profiles/EzLywbxhxsAiNc7C9EY8fa9qZNUrMkayozWfHu7hbPJD.png,EzLywb,0,0,($0.0),+0.00 Sol,,https://x.com/10piecedawg
7,Lyxe,HLv6yCEpgjQV9PcKsvJpem8ESyULTyh9HjHn9CtqSek1,https://cdn.kolscan.io/profiles/HLv6yCEpgjQV9PcKsvJpem8ESyULTyh9HjHn9CtqSek1.png,HLv6yC,0,0,($0.0),+0.00 Sol,https://t.me/+yFy-8j3uwBBjMzhl,https://x.com/cryptolyxe
7,Scooter,9NL6thsiaoyDnm7XF8hEbMoqeG172WmG7iKYpygvjfgo,https://cdn.kolscan.io/profiles/9NL6thsiaoyDnm7XF8hEbMoqeG172WmG7iKYpygvjfgo.png,9NL6th,0,0,($0.0),+0.00 Sol,,https://x.com/imperooterxbt
7,TheDefiApe,ExKCuoAzJCgCVjU3CvNoL8vVrdESTWkx3ubj6rQXwQM4,https://cdn.kolscan.io/profiles/ExKCuoAzJCgCVjU3CvNoL8vVrdESTWkx3ubj6rQXwQM4.png,ExKCuo,0,0,($0.0),+0.00 Sol,https://t.me/DEFIAPEALERTS,https://x.com/TheDefiApe
7,Dolo,5wcc13mXoyqe6qh2iHH5GFknojoJ7y13ZPx9K4NXTuo3,https://cdn.kolscan.io/profiles/5wcc13mXoyqe6qh2iHH5GFknojoJ7y13ZPx9K4NXTuo3.png,5wcc13,0,0,($0.0),+0.00 Sol,https://t.me/DolosTradingDojo,https://x.com/doloxbt
7,Levis,GwoFJFjUTUSWq2EwTz4P2Sznoq9XYLrf8t4q5kbTgZ1R,https://cdn.kolscan.io/profiles/GwoFJFjUTUSWq2EwTz4P2Sznoq9XYLrf8t4q5kbTgZ1R.png,GwoFJF,0,0,($0.0),+0.00 Sol,https://t.me/LevisAlpha,https://x.com/LevisNFT
7,404Flipped,AbcX4XBm7DJ3i9p29i6sU8WLmiW4FWY5tiwB9D6UBbcE,https://cdn.kolscan.io/profiles/AbcX4XBm7DJ3i9p29i6sU8WLmiW4FWY5tiwB9D6UBbcE.png,AbcX4X,0,0,($0.0),+0.00 Sol,,https://x.com/404flipped
7,ChartFu,7i7vHEv87bs135DuoJVKe9c7abentawA5ydfWcWc8iY2,https://cdn.kolscan.io/profiles/7i7vHEv87bs135DuoJVKe9c7abentawA5ydfWcWc8iY2.png,7i7vHE,0,0,($0.0),+0.00 Sol,,https://x.com/ChartFuMonkey
7,Jeets,D1H83ueSw5Nxy5okxH7VBfV4jRnqAK5Mm1tm3JAj3m5t,https://cdn.kolscan.io/profiles/D1H83ueSw5Nxy5okxH7VBfV4jRnqAK5Mm1tm3JAj3m5t.png,D1H83u,0,0,($0.0),+0.00 Sol,,https://x.com/ieatjeets
7,Midjet,8FaNi7XawZVC17sci13dHi2NeyNTQgjZyrBxwgyMEfj1,https://cdn.kolscan.io/profiles/8FaNi7XawZVC17sci13dHi2NeyNTQgjZyrBxwgyMEfj1.png,8FaNi7,0,0,($0.0),+0.00 Sol,,https://x.com/MidjetV2
7,Aroa,Aen6LKc7sGVPTyjMd5cu9B9XVjL7m9pnvAiP2ZNJC4GZ,https://cdn.kolscan.io/profiles/Aen6LKc7sGVPTyjMd5cu9B9XVjL7m9pnvAiP2ZNJC4GZ.png,Aen6LK,0,0,($0.0),+0.00 Sol,https://t.me/AroasJournal,https://x.com/AroaOnSol
7,Jerry,HKjuMsz7JMuiQhkZsAwqogPf1KwhwACZGMcTmmtesoWv,https://cdn.kolscan.io/profiles/HKjuMsz7JMuiQhkZsAwqogPf1KwhwACZGMcTmmtesoWv.png,HKjuMs,0,0,($0.0),+0.00 Sol,https://t.me/jerrycabal,https://x.com/chefjerrry
7,Meechie,831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1,https://cdn.kolscan.io/profiles/831qmkeGhfL8YpcXuhrug6nHj1YdK3aXMDQUCo85Auh1.png,831qmk,0,0,($0.0),+0.00 Sol,https://t.co/zb0ZJIEhEm,https://x.com/973Meech
7,Robo,Gv7CnRo2L2SJ583XEfoKHKbmWK3wNoBDxVoJqMKJR4Nu,https://cdn.kolscan.io/profiles/Gv7CnRo2L2SJ583XEfoKHKbmWK3wNoBDxVoJqMKJR4Nu.png,Gv7CnR,0,0,($0.0),+0.00 Sol,https://t.me/robogems,https://x.com/roboPBOC
7,Solstice,GrD2umbfEBjQKFPDQvmmYNQ5eyRL9SAdWJj9FFMyeaDN,https://cdn.kolscan.io/profiles/GrD2umbfEBjQKFPDQvmmYNQ5eyRL9SAdWJj9FFMyeaDN.png,GrD2um,0,0,($0.0),+0.00 Sol,https://t.me/solsticesmoonshots,https://x.com/The__Solstice
7,Obijai,C4BWYccLsbeHgZzVupFZJGvJK2nQpn8em9WtzURH4gZW,https://cdn.kolscan.io/profiles/C4BWYccLsbeHgZzVupFZJGvJK2nQpn8em9WtzURH4gZW.png,C4BWYc,0,0,($0.0),+0.00 Sol,,https://x.com/Obijai
7,Izzy,42nsEk51owYM3uciuRvFerqK77yhXZyjBLRgkDzJPV2g,https://cdn.kolscan.io/profiles/42nsEk51owYM3uciuRvFerqK77yhXZyjBLRgkDzJPV2g.png,42nsEk,0,0,($0.0),+0.00 Sol,https://t.me/izzyDegens,https://x.com/degenIzzy
7,Pow,8zFZHuSRuDpuAR7J6FzwyF3vKNx4CVW3DFHJerQhc7Zd,https://cdn.kolscan.io/profiles/8zFZHuSRuDpuAR7J6FzwyF3vKNx4CVW3DFHJerQhc7Zd.png,8zFZHu,0,0,($0.0),+0.00 Sol,https://t.me/PowsGemCalls,https://x.com/traderpow
7,Bobby,DBmRHNbSsVX8F6NyVaaaiuGdwo1aYGawiy3jfNcvXYSC,https://cdn.kolscan.io/profiles/DBmRHNbSsVX8F6NyVaaaiuGdwo1aYGawiy3jfNcvXYSC.png,DBmRHN,0,0,($0.0),+0.00 Sol,,https://x.com/retardmode
7,CC2,B3beyovNKBo4wF1uFrfGfpVeyEHjFyJPmEBciz7kpnoS,https://cdn.kolscan.io/profiles/B3beyovNKBo4wF1uFrfGfpVeyEHjFyJPmEBciz7kpnoS.png,B3beyo,0,0,($0.0),+0.00 Sol,,https://x.com/CC2Ventures
7,Monarch,H9h6UV9cwWWogcTZ5gbzQ6Z3dYDNaiJ3mUWw3aGnE3Mc,https://cdn.kolscan.io/profiles/H9h6UV9cwWWogcTZ5gbzQ6Z3dYDNaiJ3mUWw3aGnE3Mc.png,H9h6UV,0,0,($0.0),+0.00 Sol,https://t.me/MonarchJournal,https://x.com/MonarchBTC
7,Rizz,BPWsae36tY6oFz7f5MjsfTGqzi3ttM1AsAtjMvUb91tT,https://cdn.kolscan.io/profiles/BPWsae36tY6oFz7f5MjsfTGqzi3ttM1AsAtjMvUb91tT.png,BPWsae,0,0,($0.0),+0.00 Sol,,https://x.com/sollrizz
7,Dave Portnoy,5rkPDK4JnVAumgzeV2Zu8vjggMTtHdDtrsd5o9dhGZHD,https://cdn.kolscan.io/profiles/5rkPDK4JnVAumgzeV2Zu8vjggMTtHdDtrsd5o9dhGZHD.png,5rkPDK,0,0,($0.0),+0.00 Sol,,https://x.com/stoolpresidente
7,Bolivian,5AyJw1VNDgTho2chipbVmuGqTuX1fCvVkLneChQkQrw8,https://cdn.kolscan.io/profiles/5AyJw1VNDgTho2chipbVmuGqTuX1fCvVkLneChQkQrw8.png,5AyJw1,0,0,($0.0),+0.00 Sol,http://t.me/boliviantrades,https://x.com/_bolivian
7,s0ber,Hq5TTULwwmDjGvzQukgujHQogZ5uFSCyYHpP756Uvyae,https://cdn.kolscan.io/profiles/Hq5TTULwwmDjGvzQukgujHQogZ5uFSCyYHpP756Uvyae.png,Hq5TTU,0,0,($0.0),+0.00 Sol,,https://x.com/whaIecrypto
7,Issa,2BU3NAzgRA2gg2MpzwwXpA8X4CCRaLgrf6TY1FKfJPX2,https://cdn.kolscan.io/profiles/2BU3NAzgRA2gg2MpzwwXpA8X4CCRaLgrf6TY1FKfJPX2.png,2BU3NA,0,0,($0.0),+0.00 Sol,https://t.me/issasthoughts,https://x.com/issathecooker
7,LilMoonLambo,7XwZnjto6bV1W8apxiETm9F6CHMDRRPLkG19ejy7t8dZ,https://cdn.kolscan.io/profiles/7XwZnjto6bV1W8apxiETm9F6CHMDRRPLkG19ejy7t8dZ.png,7XwZnj,0,0,($0.0),+0.00 Sol,,https://x.com/LilMoonLambo
7,BagCalls,4AHgEkTsGqY77qtde4UJn9yZCrbGcM7UM3vjT3qM4G5H,https://cdn.kolscan.io/profiles/4AHgEkTsGqY77qtde4UJn9yZCrbGcM7UM3vjT3qM4G5H.png,4AHgEk,3,5,(-$18.6),-0.10 Sol,https://t.me/bagcalls,https://x.com/BagCalls
7,Betman,BoYHJoKntk3pjkaV8qFojEonSPWmWMfQocZTwDd1bcGG,https://cdn.kolscan.io/profiles/BoYHJoKntk3pjkaV8qFojEonSPWmWMfQocZTwDd1bcGG.png,BoYHJo,3,5,(-$72.0),-0.40 Sol,,https://x.com/ImTheBetman
7,sp,722tXm5uB5uuG2tC43uKHXQ7Pbyz75pTokEAJv9x5VTx,https://cdn.kolscan.io/profiles/722tXm5uB5uuG2tC43uKHXQ7Pbyz75pTokEAJv9x5VTx.png,722tXm,16,32,(-$99.4),-0.56 Sol,,https://x.com/SolanaPlays
7,Chefin,6Qs6joB349h7zu1z9xRgPgMSmpBYLDQb2wtAecY4LysH,https://cdn.kolscan.io/profiles/6Qs6joB349h7zu1z9xRgPgMSmpBYLDQb2wtAecY4LysH.png,6Qs6jo,2,9,(-$207.8),-1.17 Sol,https://t.me/ChefinAlpha,https://x.com/Chefin100x
7,Michi,8YYDiCbPd4nM8TxrQEVdPA4aG8jys8R7Z1kKsgPL4pwh,https://cdn.kolscan.io/profiles/8YYDiCbPd4nM8TxrQEVdPA4aG8jys8R7Z1kKsgPL4pwh.png,8YYDiC,2,5,(-$242.6),-1.36 Sol,,https://x.com/michibets
7,Insyder,G3g1CKqKWSVEVURZDNMazDBv7YAhMNTjhJBVRTiKZygk,https://cdn.kolscan.io/profiles/G3g1CKqKWSVEVURZDNMazDBv7YAhMNTjhJBVRTiKZygk.png,G3g1CK,2,3,(-$264.1),-1.48 Sol,,https://x.com/insydercrypto
7,Rektober,HCQb4Qrtk4qCfChDH8XvM5onymmCSmRj9bddV6QCPdRe,https://cdn.kolscan.io/profiles/HCQb4Qrtk4qCfChDH8XvM5onymmCSmRj9bddV6QCPdRe.png,HCQb4Q,0,1,(-$292.7),-1.64 Sol,https://t.me/RektNFA,https://x.com/rektober
7,Dutch,9vWutdTBs66hWkeCmxaLFpkKy4q5RSe8DsFjfdxj5yFA,https://cdn.kolscan.io/profiles/9vWutdTBs66hWkeCmxaLFpkKy4q5RSe8DsFjfdxj5yFA.png,9vWutd,40,69,(-$295.4),-1.66 Sol,,https://x.com/0xDutch_
7,Jay,HwRnKq7RPtKHvX9wyHsc1zvfHtGjPQa5tyZtGtbvfXE,https://cdn.kolscan.io/profiles/HwRnKq7RPtKHvX9wyHsc1zvfHtGjPQa5tyZtGtbvfXE.png,HwRnKq,8,13,(-$310.3),-1.74 Sol,,https://x.com/BitBoyJay
7,Jazz,Ds8mcuP5r2phg596mLui3ti3PJtVvFRw19Eo9UFdJ5Bc,https://cdn.kolscan.io/profiles/Ds8mcuP5r2phg596mLui3ti3PJtVvFRw19Eo9UFdJ5Bc.png,Ds8mcu,4,17,(-$362.8),-2.04 Sol,,https://x.com/youngjazzeth
7,dust,FzVQSzj8JJr6WMGqbUHzx2XH1KkrfxRrRPv6WcbbZmND,https://cdn.kolscan.io/profiles/FzVQSzj8JJr6WMGqbUHzx2XH1KkrfxRrRPv6WcbbZmND.png,FzVQSz,18,29,(-$503.6),-2.83 Sol,https://t.me/dustsdungeon,https://x.com/dustxbt
7,Fashr,719sfKUjiMThumTt2u39VMGn612BZyCcwbM5Pe8SqFYz,https://cdn.kolscan.io/profiles/719sfKUjiMThumTt2u39VMGn612BZyCcwbM5Pe8SqFYz.png,719sfK,167,316,(-$579.7),-3.25 Sol,,https://x.com/FASHRCrypto
7,GVQ,2iJNcbQ7hjwLzcRqoo37xYaTPCRMHzfcdeUmNZHbFs55,https://cdn.kolscan.io/profiles/2iJNcbQ7hjwLzcRqoo37xYaTPCRMHzfcdeUmNZHbFs55.png,2iJNcb,6,14,(-$678.7),-3.81 Sol,,https://x.com/GVQ_xx
7,big bags bobby,8oQoMhfBQnRspn7QtNAq2aPThRE4q94kLSTwaaFQvRgs,https://cdn.kolscan.io/profiles/8oQoMhfBQnRspn7QtNAq2aPThRE4q94kLSTwaaFQvRgs.png,8oQoMh,17,17,(-$839.6),-4.71 Sol,,https://x.com/bigbagsbobby
7,Jalen,F72vY99ihQsYwqEDCfz7igKXA5me6vN2zqVsVUTpw6qL,https://cdn.kolscan.io/profiles/F72vY99ihQsYwqEDCfz7igKXA5me6vN2zqVsVUTpw6qL.png,F72vY9,3,3,"(-$1,014.1)",-5.69 Sol,,https://x.com/RipJalens
7,evening,E7gozEiAPNhpJsdS52amhhN2XCAqLZa7WPrhyR6C8o4S,https://cdn.kolscan.io/profiles/E7gozEiAPNhpJsdS52amhhN2XCAqLZa7WPrhyR6C8o4S.png,E7gozE,2,4,"(-$1,323.6)",-7.43 Sol,,https://x.com/eveningbtc
7,Collectible,Ehqd8q5rAN8V7Y7EGxYm3Tp4KPQMTVWQtzjSSPP3Upg3,https://cdn.kolscan.io/profiles/Ehqd8q5rAN8V7Y7EGxYm3Tp4KPQMTVWQtzjSSPP3Upg3.png,Ehqd8q,0,1,"(-$2,024.9)",-11.36 Sol,,https://x.com/collectible
7,Lynk,DrHszsqMAMuBrgRJ3XG7ZutDfEETHFW6W7vxA1vSQ2Ub,https://cdn.kolscan.io/profiles/DrHszsqMAMuBrgRJ3XG7ZutDfEETHFW6W7vxA1vSQ2Ub.png,DrHszs,42,56,"(-$2,126.4)",-11.93 Sol,https://t.me/lynkscabal,https://x.com/lynk0x
7,Mitch,4Be9CvxqHW6BYiRAxW9Q3xu1ycTMWaL5z8NX4HR3ha7t,https://cdn.kolscan.io/profiles/4Be9CvxqHW6BYiRAxW9Q3xu1ycTMWaL5z8NX4HR3ha7t.png,4Be9Cv,0,1,"(-$2,298.5)",-12.90 Sol,https://t.me/whimsicalclown,https://x.com/idrawline
7,Zyaf,F5TjPySiUJMdvqMZHnPP85Rc1vErDGV5FR5P2vdVm429,https://cdn.kolscan.io/profiles/F5TjPySiUJMdvqMZHnPP85Rc1vErDGV5FR5P2vdVm429.png,F5TjPy,33,62,"(-$2,374.3)",-13.32 Sol,https://t.me/zyafgambles,https://x.com/0xZyaf
7,Danny,9FNz4MjPUmnJqTf6yEDbL1D4SsHVh7uA8zRHhR5K138r,https://cdn.kolscan.io/profiles/9FNz4MjPUmnJqTf6yEDbL1D4SsHVh7uA8zRHhR5K138r.png,9FNz4M,207,298,"(-$2,527.6)",-14.18 Sol,,https://x.com/0xSevere
7,Oura,4WPTQA7BB4iRdrPhgNpJihGcxKh8T43gLjMn5PbEVfQw,https://cdn.kolscan.io/profiles/4WPTQA7BB4iRdrPhgNpJihGcxKh8T43gLjMn5PbEVfQw.png,4WPTQA,7,10,"(-$3,200.0)",-17.96 Sol,https://t.me/OuraEmergencyCalls,https://x.com/Oura456
7,LJC,6HJetMbdHBuk3mLUainxAPpBpWzDgYbHGTS2TqDAUSX2,https://cdn.kolscan.io/profiles/6HJetMbdHBuk3mLUainxAPpBpWzDgYbHGTS2TqDAUSX2.png,6HJetM,158,321,"(-$3,374.9)",-18.94 Sol,https://t.me/LJCcabals,https://x.com/OnlyLJC
7,Gh0stee,2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9,https://cdn.kolscan.io/profiles/2kv8X2a9bxnBM8NKLc6BBTX2z13GFNRL4oRotMUJRva9.png,2kv8X2,1,4,"(-$3,376.8)",-18.95 Sol,,https://x.com/4GH0STEE
7,Dali,CvNiezB8hofusHCKqu8irJ6t2FKY7VjzpSckofMzk5mB,https://cdn.kolscan.io/profiles/CvNiezB8hofusHCKqu8irJ6t2FKY7VjzpSckofMzk5mB.png,CvNiez,37,65,"(-$3,395.8)",-19.06 Sol,,https://x.com/SolanaDali
7,Joji,525LueqAyZJueCoiisfWy6nyh4MTvmF4X9jSqi6efXJT,https://cdn.kolscan.io/profiles/525LueqAyZJueCoiisfWy6nyh4MTvmF4X9jSqi6efXJT.png,525Lue,12,41,"(-$3,636.8)",-20.41 Sol,https://t.me/jojiinnercircle,https://x.com/metaversejoji
7,Absol,BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN,https://cdn.kolscan.io/profiles/BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN.png,BXNiM7,68,163,"(-$4,135.5)",-23.21 Sol,https://t.me/absolcalls,https://x.com/absolquant
7,Trey,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs,https://cdn.kolscan.io/profiles/831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs.png,831yhv,65,129,"(-$4,414.1)",-24.77 Sol,https://t.me/treystele,https://x.com/treysocial
7,Roxo,AE3tJDEyUdwBM8ZoUb3iCo563gMbq26JtckfvjcVZbSa,https://cdn.kolscan.io/profiles/AE3tJDEyUdwBM8ZoUb3iCo563gMbq26JtckfvjcVZbSa.png,AE3tJD,6,8,"(-$4,619.9)",-25.93 Sol,,https://x.com/ignRoxo
7,Sweep,GP9PyTwGybX3q3tC5dMRKeuq8Dr15uPVvn3Z9fKbempH,https://cdn.kolscan.io/profiles/GP9PyTwGybX3q3tC5dMRKeuq8Dr15uPVvn3Z9fKbempH.png,GP9PyT,1,1,"(-$5,059.3)",-28.39 Sol,https://t.me/jsdao,https://x.com/0xSweep
7,Eric Cryptoman,EgnY4zmqXuaqodCLW366jjd2ecki6pvmMF74MkSxMFQW,https://cdn.kolscan.io/profiles/EgnY4zmqXuaqodCLW366jjd2ecki6pvmMF74MkSxMFQW.png,EgnY4z,0,1,"(-$5,683.0)",-31.89 Sol,https://t.me/Erics_Calls,https://x.com/EricCryptoman
